,Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Degree Attributes,Schedule Information,Class,GPA
3453,2020,Fall,2020-fa,THEA,434,Advanced Lighting Seminar,An open discussion of current shows and trends in the lighting industry including Skype interviews with business professionals. 1 undergraduate hour. 1 graduate hour. Prerequisite: Theatre Majors Only.,1 hours.,,,THEA434,
3454,2020,Fall,2020-fa,THEA,435,Professional Lighting Systems,"Practical study of state-of-the-art lighting technology for the theatre, using the facilities of the Krannert Center for the Performing Arts. In-depth study of lighting control systems and programming, instrument maintenance, special effects, and the role of the master electrician in production. 2 undergraduate hours. 2 graduate hours. May not be repeated for credit.",2 hours.,,,THEA435,
3455,2020,Fall,2020-fa,THEA,437,Software for Lighting Design,"Practical study of lighting design software currently used in the professional theatre and the entertainment industry. As technology evolves and new software developed, software programs will be added. Accommodating upgrades may necessitate offering the course every other year. 2 undergraduate hours. 2 graduate hours. May be repeated to a maximum of 4 hours. Prerequisite: THEA 231 and THEA 425.",2 hours.,,,THEA437,
3456,2020,Fall,2020-fa,THEA,442,Introduction to Costume Patterning and Draping,Methods of draping and drafting patterns for period theatrical costumes. 3 undergraduate hours. 4 graduate hours. Prerequisite: Consent of instructor.,3 OR 4 hours.,,,THEA442,
3457,2020,Fall,2020-fa,THEA,443,Flat Pattern Drafting,"Building on Introduction to Costume Patterning, Flat Pattern Drafting is focuses on mathematical drafting systems and paper manipulation to achieve the desired garment shape. 4 undergraduate hours. 4 graduate hours. Prerequisite: THEA 442. Restricted to BFA/MFA students only or consent of instructor.",4 hours.,,,THEA443,
3458,2020,Fall,2020-fa,THEA,449,Technology and Costume Crafts,"This is a mixed-level course for students who are exploring costume technology in depth. Modern technologies such as 3D printing, use of programmable LED lights, fiber optics, laser cutting, and other innovations are the new resources available to create cutting-edge costumes. During the course students will learn the theory and foundations of these technologies and their practical implementation. 4 undergraduate hours. 4 graduate hours. Prerequisite: Theatre majors only.",4 hours.,,,THEA449,
3459,2020,Fall,2020-fa,THEA,450,Management Seminar,Addresses production and management issues surrounding Theater Department and KCPA productions. Guest speakers provide professional points of view on various management topics. 1 undergraduate hour. 1 graduate hour. May be repeated in separate terms to a maximum of 8 undergraduate or 6 graduate hours.,1 hours.,,,THEA450,3.89
3460,2020,Fall,2020-fa,THEA,451,Principles of Stage Management,Studies in the principles and the craft of stage management. Enrollment limited to Theatre majors. 3 undergraduate hours. 4 graduate hours. Prerequisite: Minimum of sophomore standing in a Theatre curriculum.,3 OR 4 hours.,,Consent of instructor needed for non-majors.,THEA451,
3461,2020,Fall,2020-fa,THEA,453,Introduction to Theatre Sound,"Exploration of audio production techniques, software, and equipment as related to theatrical sound. Students will actively engage in recording, script analysis, sound effect creation, utilization of playback software and other audio equipment. 3 undergraduate hours. 3 graduate hours. Each graduate student is required to create 2 sound stories in addition to normal requirements of the course.",3 hours.,,,THEA453,
3462,2020,Fall,2020-fa,THEA,455,Sound Design II,"Rotating Topics Course: Multi-semester study of project-based advanced sound design concepts and techniques in audio recording. Projects focus on mixing and editing for music, theatre and film production, and utilization of current digital technology. 3 undergraduate hours. 3 graduate hours. May be repeated in separate terms to a maximum of 18 hours, as topics vary. Prerequisite: THEA 454 Sound Design I.",3 hours.,,,THEA455,
3463,2020,Fall,2020-fa,THEA,461,Introduction to Media Design,"Lecture/Studio Course focused on the skill of creating programmed images for live performance of dance, theatre and music theatre. Students will acquire technical skills as well as be introduced to the relationship of projected images to text, performer, space and time. Lecture and classwork projects develop skills with digital technology, images and projections in live performance. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,,,THEA461,
3464,2020,Fall,2020-fa,THEA,471,Acting Studio III: Dynamics,"Continuing development of movement and voice skills for actors. Enrollment limited to Theatre majors. 1 undergraduate hour. No graduate credit. Prerequisite: THEA 375, THEA 376, THEA 377 and THEA 378, and concurrent registration in THEA 472, THEA 473 and THEA 474.",1 hours.,,,THEA471,
3465,2020,Fall,2020-fa,THEA,472,Acting Studio III: Voice,"Advanced training in voice and speech for the stage with emphasis on classic texts. Enrollment limited to Theatre majors. 2 undergraduate hours. No graduate credit. Prerequisite: THEA 375, THEA 376, THEA 377 and THEA 378, and concurrent registration in THEA 471, THEA 473 and THEA 474.",2 hours.,,,THEA472,
3466,2020,Fall,2020-fa,THEA,473,Acting Studio III: Movement,"Training in stage combat, sword, and rapier. Enrollment limited to Theatre majors. 2 undergraduate hours. No graduate credit. Prerequisite: THEA 375, THEA 376, THEA 377 and THEA 378, and concurrent registration in THEA 471, THEA 472 and THEA 474.",2 hours.,,,THEA473,
3467,2020,Fall,2020-fa,THEA,474,Acting Studio III: Acting,"Acting in Shakespearean and other Elizabethan, Jacobean, and Caroline drama. A performance is given at the end of the term. Enrollment limited to Theatre majors. 3 undergraduate hours. No graduate credit. Prerequisite: THEA 375, THEA 376, THEA 377 and THEA 378, and concurrent enrollment in THEA 471, THEA 472 and THEA 473.",3 hours.,,,THEA474,
3468,2020,Fall,2020-fa,THEA,490,Professional Internship,"Professional work with an approved host theatre or institution in an area related to the student's academic program; exposure to and participation in professional theatre. Full documentation and approval of internship activities required. 0 to 14 undergraduate hours. 0 to 12 graduate hours. Approved for S/U grading only. May be repeated in the same or subsequent terms, if topics vary. Prerequisite: Junior, senior, or graduate standing in Theatre; consent of Internship Coordinator.",0 TO 14 hours.,,,THEA490,
3469,2020,Fall,2020-fa,THEA,492,Digital Rendering for Lighting,An exploration of 3-D rendering techniques for live performance using software specific to the lighting industry. Teach skills necessary to create an artistic representation of a design and to imagine a production. 3 undergraduate hours. 4 graduate hours.,3 OR 4 hours.,,,THEA492,
3470,2020,Fall,2020-fa,THEA,494,Advanced Problem Solving for Lighting Designers,"Practical projects to help lighting designers and technicians prepare for unforeseen problems that arise in professional situations when dealing with various lighting projects and gear. Topics addressed include storytelling, plot, practical lighting, and repertory. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,,,THEA494,
3471,2020,Fall,2020-fa,THEA,495,Capstone Project,"This course is intended for students to demonstrate their proficiency, creativity, ability, and authority as a professional in their specific area of study. Students will implement the knowledge gained in courses taken and production to prove their understanding and skills in a culminating project. 1 undergraduate hour. No graduate credit. May be repeated to a maximum of 2 hours in separate terms. Prerequisite: Enrollment by permission of area chair.",1 hours.,,,THEA495,
3472,2020,Fall,2020-fa,THEA,497,Audio Engineering I,"Introduction to audio engineering and system design concepts through exploration of audio consoles, amplification, loudspeaker manufacturing and design. 3 undergraduate hours. 3 graduate hours. Prerequisite: THEA 453.",3 hours.,,,THEA497,
3473,2020,Fall,2020-fa,THEA,498,Audio Engineering II,"Rotating Topics: Project-based study of professional techniques in sound system applications and design for sound reinforcement in music, theatre and architectural applications. 3 undergraduate hours. 3 graduate hours. May be repeated in separate semesters for up to 12 hours for undergraduate students and up to 18 hours for graduate students. Prerequisite: THEA 497: Audio Engineering I.",3 hours.,,,THEA498,
3474,2020,Fall,2020-fa,THEA,530,Technical Direction II,This course builds on the acquired knowledge from THEA 430. The course revolves around the discussion of advanced topics in Technical Direction. The students will examine more in-depth technical design problems and find solutions to the problems both individually and as a group. The students will also be able to apply the knowledge and skills acquired from other previous courses. 3 graduate hours. No professional credit. Prerequisite: THEA 430. Enrollment limited to Theatre majors.,3 hours.,,,THEA530,
3475,2020,Fall,2020-fa,THEA,550,Colloquium Design &amp; Theat Tech,"Projects in design for the theatre or in theatre technology, including stage scenery, costuming, lighting, makeup, projections, and sound and stage systems. May be repeated to a maximum of 32 hours. Prerequisite: Enrollment limited to graduate students in theatre design and technology.",4 OR 8 hours.,,,THEA550,
3476,2020,Fall,2020-fa,THEA,559,Topics in Stage Management,"This course surveys advanced topics in stage management focusing on skill building and development for graduate students preparing to enter the professional world. Advanced stage management techniques are discussed with an eye to promoting innovation. Assignments are designed to provide a laboratory experience where students can apply critical thinking, scholarly research, experimentation, collaboration and writing skills relevant to real-world scenarios and often with practical outcomes or applications. 2 graduate hours. No professional credit. May be repeated to a maximum of 12 hours. Prerequisite: MFA Stage Management majors only.",2 hours.,,,THEA559,
3477,2020,Fall,2020-fa,THEA,560,Seminar in Theatre History,Studies in the history of the theatre. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,4 hours.,,,THEA560,
3478,2020,Fall,2020-fa,THEA,562,Seminar in Theatre Theory,"Studies in theories of drama, theatre, and performance. Examination of major theorists in both theatre scholarship and critical theory. Emphasis placed on studies in methodology. Specific topics may vary. May be repeated in separate terms to a maximum of 16 hours.",4 hours.,,,THEA562,
3479,2020,Fall,2020-fa,THEA,571,Colloquium in Acting: Dynamics,"Intensive professional training in voice and movement skills for the actor. May be repeated to a maximum of 6 hours. Prerequisite: Enrollment limited to graduate acting students; concurrent registration in THEA 572, THEA 573 and THEA 574.",1 hours.,,,THEA571,
3480,2020,Fall,2020-fa,THEA,572,Colloquium in Acting: Voice,"Intensive professional training in voice and speech for the actor. May be repeated to a maximum of 12 hours. Prerequisite: Enrollment limited to graduate acting students; concurrent registration in THEA 571, THEA 573 and THEA 574.",2 hours.,,,THEA572,
3481,2020,Fall,2020-fa,THEA,573,Colloquium in Acting: Movement,"Intensive professional training in movement and stage combat for the actor. May be repeated to a maximum of 12 hours. Prerequisite: Enrollment limited to graduate acting students; concurrent registration in THEA 571, THEA 572 and THEA 574.",2 hours.,,,THEA573,
3482,2020,Fall,2020-fa,THEA,574,Colloquium in Acting: Acting,"Intensive professional training in acting with a different focus each term on a particular style of dramatic literature. May be repeated to a maximum of 18 hours. Prerequisite: Enrollment limited to graduate acting students; concurrent registration in THEA 571, THEA 572 and THEA 573.",3 hours.,,,THEA574,
3483,2020,Fall,2020-fa,THEA,591,Special Problems,Individual research in selected topics by arrangement with the instructor. 0 to 8 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated up to 72 hours if topics vary. Prerequisite: Consent of instructor.,0 TO 8 hours.,,,THEA591,
3484,2020,Fall,2020-fa,THEA,595,Creative Project,"Open to MFA, MA, and PhD in Theatre 1 to 8 graduate hours. No professional credit. May be repeated up to 20 hours in the same term or 72 hours in separate terms, if topics vary. Prerequisite: Consent of instructor.",1 TO 8 hours.,,,THEA595,3.63
3485,2020,Fall,2020-fa,THEA,599,Thesis Research,Approved for S/U grading only. May be repeated. Prerequisite: Consent of instructor.,0 TO 16 hours.,,,THEA599,
3486,2020,Fall,2020-fa,TMGT,367,Mgmt of Innov and Technology,Same as BADM 367. See BADM 367.,3 hours.,,,TMGT367,
3487,2020,Fall,2020-fa,TMGT,460,Business Process Modeling,Same as BADM 460. See BADM 460.,3 hours.,,,TMGT460,
3488,2020,Fall,2020-fa,TRST,201,Intro to Translation Studies,"Introduction to translation as an academic discipline and professional field through a series of texts in translation. Explores the ways in which texts, images, and ideas move across cultures, across time, across languages, and through different art forms; to elevate the students' appreciation of literature and other art forms; and get acquainted with the complexities of a work of art as a cultural manifestation and with the ways in which various artists, writers and translators have attempted to recreate these complexities in other languages and cultures. Prerequisite: Students must have met the University of Illinois foreign language requirement.",3 hours.,Humanities - Lit & Arts course.,,TRST201,3.37
3489,2020,Fall,2020-fa,TRST,406,Translation for Professions,"Develop the practice of ""instrumental"" translation skills in a variety of technical domains, including translation for new media, medical and legal translation, and localization. Focuses on the technical, cultural and terminological problems that characterize localization and globalization as governing criteria of translation in today's knowledge economy. 3 undergraduate hours. 4 graduate hours. Prerequisite: Departmental approval. Six semesters of foreign language study.",3 OR 4 hours.,,,TRST406,
3490,2020,Fall,2020-fa,TRST,407,Terminology and CAT,"The theoretical and practical aspects of terminology studies, as well as the computer skills required of a translator in today's Language Service Provider (LSP) environment, mastery of a variety of computer-assisted translation (CAT) tools and the SDL Trados suite. Practical applications of terminology work include advanced Internet research for translation work, terminology ""mining"" exercises, construction of terminology databases and management of those databases. Terminology theory is situated within the field of translation studies as derived from the discipline of linguistics. 3 undergraduate hours. 4 graduate hours. Prerequisite: Departmental approval. Six semesters of foreign language study.",3 OR 4 hours.,,,TRST407,3.57
3491,2020,Fall,2020-fa,TRST,412,Spanish/English Translation,Same as SPAN 410. See SPAN 410.,3 OR 4 hours.,,,TRST412,
3492,2020,Fall,2020-fa,TRST,501,Applied Literary Translation I,"Focuses on both the theory and the practice of literary translation, as well as the business aspect of how to negotiate a translation proposal through the US publishing market. Students will produce a completed translation of a short story or a selection of poems. Same as CWL 511, EALC 511, GER 511, and SLAV 501. 4 graduate hours. No professional credit.",4 hours.,,,TRST501,
3493,2020,Fall,2020-fa,TRST,541,Community Interpreting,"Introduction to community interpreting and its main theoretical concepts, including what is interpreting, interpreting as process, and what is community interpreting. The major areas of community interpreting will be introduced including interpreting in the medical and legal contexts. The interpreter code of ethics and ethical dilemmas of the interpreter will be introduced and analyzed. Prerequisite: Admission to the Masters in Translation and Interpretation.",4 hours.,,,TRST541,
3494,2020,Fall,2020-fa,TRST,580,Special Topics in Translation,"Covers topics of special interests to rising professional translators in the three areas of specialization of the MA in Translation and Interpreting: Applied Literary Translation, Translation for the Professions and Interpreting. Examples of topics may include: Translation for Government, Literary Translation, Translation and Digital Humanities. May be repeated in separate terms for a maximum of 8 hours.",4 hours.,,Graduate students in the MA in Translation and Interpreting and the graduate certificate or planned graduate minor in translation.,TRST580,
3495,2020,Fall,2020-fa,TSM,100,Technical Systems in Agr,"Examples, problems, discussions, and laboratory exercises pointing to present and potential engineering applications in agriculture; emphasis on power and machinery, soil and water control, electricity, and structures.",3 hours.,,,TSM100,2.66
3496,2020,Fall,2020-fa,TSM,103,Agricultural Machinery and Technology,"Provides an exploratory experience in modern agricultural machinery and technology. It covers the fundamentals of modern agriculture as a system including markets, plant and soil science, and operations. Agricultural machinery and its integration with advanced technologies will be introduced. Topics include seeders, combine harvesters, GPS and navigation, field robotics, remote sensing, and a global perspective of agricultural technology. Content is designed for any academic discipline or experience level.",2 hours.,,,TSM103,
3497,2020,Fall,2020-fa,TSM,130,Basics of CAD,"Introduction to Computer Aided Drawing and Design (CAD). Application of two and three dimensional CAD tools in construction systems for creating project plans, structures and building floor plans with fixtures and layers representing electrical and plumbing configurations. Self-paced learning through on-line tutorials with instructor guidance.",1 hours.,,,TSM130,
3498,2020,Fall,2020-fa,TSM,199,Undergraduate Open Seminar,Open seminar or experimental course on a topic in technical systems management. May be repeated to a maximum of 12 hours.,1 TO 5 hours.,,,TSM199,3.33
3499,2020,Fall,2020-fa,TSM,232,Materials and Construction Sys,"Selection, use, and maintenance of hand and power tools; shop safety; selection of building and roofing materials; concrete masonry construction; and site preparation. Includes laboratory. Priority is given to technical systems management majors.",3 hours.,,,TSM232,3.03
3500,2020,Fall,2020-fa,TSM,233,Metallurgy &amp; Welding Process,"Selecting and using metal-arc, inert-gas, submerged arc, oxyacetylene welding and plasma cutting processes for construction and maintenance. Includes laboratory. Additional fees may apply. See Class Schedule.",3 hours.,,,TSM233,3.08
3501,2020,Fall,2020-fa,TSM,293,Off-Campus Internship,Supervised off-campus experience in a field directly pertaining to technical systems management. May be repeated to a maximum of 6 hours. Prerequisite: Sophomore standing and consent of instructor.,1 TO 4 hours.,,,TSM293,
3502,2020,Fall,2020-fa,TSM,295,Undergrad Research or Thesis,"Individual research, special problems, thesis, development and/or design work under the supervision of an appropriate member of the faculty. May be repeated to a maximum of 12 hours. Prerequisite: Sophomore standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",1 TO 4 hours.,,,TSM295,
3503,2020,Fall,2020-fa,TSM,311,Humanity in the Food Web,"The human food web is the complex network of technologies, environments, people, and social institutions that produces, processes, and distributes the world's food supply. Students will study the food webs of the past, present, and future and will explore various human roles, including their own, in the global technology-environment-society-food system. Course topics include domestication, mechanization, urbanization, the green revolution, biotechnology, food safety, the environment, and appropriate technologies for developing countries. Additional fees may apply. See Class Schedule.",3 hours.,"Advanced Composition, and Humanities - Hist & Phil course.",,TSM311,3.5
3504,2020,Fall,2020-fa,TSM,352,Land and Water Mgt Systems,"Principles of planning, implementing and utilizing land and water practices for Illinois land uses, especially agriculture. Includes laboratory. Prerequisite: Completion of Quantitative Reasoning requirement.",3 hours.,,,TSM352,3.2
3505,2020,Fall,2020-fa,TSM,372,Environ Control &amp; HVAC Systems,"Introduction to heating, ventilating, and air-conditioning (HVAC) systems for building environment control. Topics include: psychrometrics, basic calculation of heating and cooling loads, human comfort and ventilation requirements, typical HVAC and control systems.",3 hours.,,,TSM372,3.1
3506,2020,Fall,2020-fa,TSM,396,UG Honors Research or Thesis,"Individual research, special problems, thesis, development and/or design work under the direction of the Honors advisor. May be repeated to a maximum of 12 hours. Prerequisite: Junior standing, admission to the ACES Honors Program, and consent of instructor.",1 TO 4 hours.,,,TSM396,
3507,2020,Fall,2020-fa,TSM,422,Ag Health-Illnesses Prevention,Overview of occupational illnesses and diseases in the agricultural industry and its practicies. Hazards within agricultural production are examined and potential hazards to non-farm populations and those interacting with production personnel are explored. Agricultural industry practices are summarized and potential human health effects of specific practices identified. Specific preventative measures are outlined to reduce exposures and remediate exposure symptoms. Interaction with health/medical professionals is on-going during the semester to familiarize students with medical procedures pertinent to agricultural occupational medicine. 3 undergraduate hours. 3 graduate hours.,3 hours.,,,TSM422,3.55
3508,2020,Fall,2020-fa,TSM,430,Project Management,Same as ABE 430. See ABE 430.,2 hours.,,,TSM430,
3509,2020,Fall,2020-fa,TSM,435,Elec Computer Ctrl Sys,Microcomputer and electrical control applications; electrical fundamentals; solid-state devices; relays; biosensors; motor types and characteristics; three-phase power; logic devices; analog/digital convertors; and interfacing for agricultural control applications. Includes laboratory. 3 undergraduate hours. 3 graduate hours.,3 hours.,,,TSM435,3.63
3510,2020,Fall,2020-fa,TSM,438,Renewable Energy Applications,"Renewable energy sources and applications, including solar, geothermal, wind, and biomass. Environmental consequences of energy conversion including how renewable energy can reduce air pollution and global climate change. Economics of alternative energy systems. 3 undergraduate hours. 3 graduate hours. Credit is not given for both TSM 438 and ABE 436. Prerequisite: Junior, senior, or graduate standing required.",3 hours.,,,TSM438,3.09
3511,2020,Fall,2020-fa,TSM,496,Independent Study,"Individual research, special problems, thesis, development and/or design work under the supervision of a faculty member. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated to a maximum of 6 hours. Prerequisite: consent of instructor.",1 TO 4 hours.,,,TSM496,
3512,2020,Fall,2020-fa,TSM,501,Graduate Research I,"First of a two-course sequence (with TSM 502) for graduate students in Technical Systems Management. Prepares students to perform successfully in a research environment and to develop skills in teaching. Topics to be covered include research methodology, teaching methods, lecture preparation and delivery, critical review of scientific articles, peer review and publishing, mentoring and peer relationships, time management, and intellectual property.",1 hours.,,,TSM501,
3513,2020,Fall,2020-fa,TSM,594,Graduate Seminar,Presentations of thesis research by graduate students; other presentations on teaching or current research issues related to technical systems management. Approved for S/U grading only. May be repeated to a maximum of six times.,0 hours.,,,TSM594,
3514,2020,Fall,2020-fa,TSM,596,Independent Study,Individual investigations or studies of any phases of technical systems management selected by the student and approved by the advisor and the faculty member who will supervise the study. May be repeated in the same or separate terms if topics vary to a maximum of 6 hours. Prerequisite: Consent of instructor.,1 TO 4 hours.,,,TSM596,
3515,2020,Fall,2020-fa,TSM,599,Thesis Research,Individual research in the various areas of technical systems management under the supervision of faculty members. Approved for S/U grading only. May be repeated in separate terms.,0 TO 16 hours.,,,TSM599,
3516,2020,Fall,2020-fa,TURK,201,Elementary Turkish I,Mastery of Turkish alphabet and phonetics; elementary formal grammar and the development of reading and writing skills; and conversation in the formal noncolloquial style. Participation in the laboratory is required.,5 hours.,,,TURK201,
3517,2020,Fall,2020-fa,TURK,270,Language and Culture in Turkey,"As a country located at the crossroads of Asia, Europe and Africa, Turkey has always been under the spotlight. In this course, we will study the dynamic relationship between language and culture in Ottoman and modern Turkey through a timely analysis of its transition from a long-lasting empire to a young ""secular"" nation-state. We will examine the complexities of Turkish modernity from a holistic perspective to better comprehend how central Asian and Middle Eastern cultural influences, continuities, and transformations gave birth to modern Turkish language. The course should help you not only in developing an understanding of the Turkish language within a cultural framework, but also in gaining insight into Turkey's history, politics, literature, and media. No former knowledge of Turkey or the Turkish language is required. Same as ANTH 272, GLBL 272, and SAME 272.",3 hours.,Cultural Studies - Non-West course.,,TURK270,
3518,2020,Fall,2020-fa,TURK,403,Intermediate Turkish I,"Continuation of TURK 202; emphasis on the development of appropriate reading, writing, speaking, and comprehension skills in Standard and Colloquial Turkish, with increased attention to ordinary written texts. 4 undergraduate hours. 4 graduate hours. Prerequisite: TURK 202 or equivalent.",4 hours.,,,TURK403,
3519,2020,Fall,2020-fa,TURK,405,Advanced Turkish I,"Third-year Turkish with emphasis on conversational fluency and on increased ability in reading and comprehending texts, including newspaper prose and Turkish cultural materials. Course will also deal with the advanced level grammar found in such texts. 3 undergraduate hours. 3 graduate hours. Prerequisite: TURK 404 or equivalent.",3 hours.,,,TURK405,
3520,2020,Fall,2020-fa,TURK,490,Special Topics in Turkish,"Provides an opportunity to focus on various aspects of Turkish language, culture, and society. 2 to 4 undergraduate hours. 2 to 4 graduate hours. Approved for letter and S/U grading. May be repeated in separate terms.",2 TO 4 hours.,,,TURK490,
3521,2020,Fall,2020-fa,UKR,101,Basic Ukrainian I,"Oral and written work on basic pronunciation, grammar, and vocabulary. For students with no previous study of Ukrainian.",4 hours.,,,UKR101,
3522,2020,Fall,2020-fa,UKR,199,Undergraduate Open Seminar,May be repeated.,1 TO 5 hours.,,,UKR199,
3523,2020,Fall,2020-fa,UKR,201,Second-Year Ukrainan I,"Completion of grammar, oral drills, and written exercises. Prerequisite: UKR 102 or equivalent.",4 hours.,,,UKR201,
3524,2020,Fall,2020-fa,UP,101,Introduction to City Planning,"Provides an introduction to urban and regional planning by examining the history of American urbanization, the evolution of American planning thought and practice, and contemporary issues and planning approaches.",3 hours.,,Students must register for one lab-discussion and one lecture section.,UP101,3.43
3525,2020,Fall,2020-fa,UP,203,Cities: Planning &amp; Urban Life,"Provides a broad introduction to social science theories and analysis methods to examine how people, communities, and governments plan a city. Draws upon theories and methods of several social science disciplines including economics, geography, political science, anthropology and sociology. Includes hands-on application of fundamental analysis techniques. Credit is not given for both UP 203 and UP 204. Prerequisite: UP 101.",3 hours.,,,UP203,3.43
3526,2020,Fall,2020-fa,UP,210,Environmental Economics,"Same as ACE 210, ECON 210, ENVS 210, and NRES 210. See ACE 210.",3 hours.,Social & Beh Sci - Soc Sci course.,,UP210,
3527,2020,Fall,2020-fa,UP,211,"Local Planning, Gov't and Law","Provides students with a basic understanding of the governmental structure, legal aspects, and practice of local municipal planning, with special emphasis on case law, constitutional principles, zoning, subdivision regulations and comprehensive planning. Gives an introduction for students interested in pursuing more advanced studies in land use law and local government planning.",3 hours.,,,UP211,3.65
3528,2020,Fall,2020-fa,UP,246,International Enviromental Planning and Governance,"Examines the environmental pressures affecting and created by cities and urbanization in the global South. Students will learn about the historical and contemporary drivers of environmental change and the potential implications of new planning approaches to current and future environmental challenges. Activities include interactive class discussions, small group exercises, and a team-based project in which students design collaborative planning interventions to address specific environmental issues in an international city of their choice. Credit will not be given for UP 246 if credit was given for UP 199-SK in Fall 2019.",3 hours.,,,UP246,
3529,2020,Fall,2020-fa,UP,260,Social Inequality and Planning,"How are inequalities produced and contested in an urban environment? This course examines this question by analyzing how the urban landscape shapes and is shaped by race, class, and gender inequalities. Uses comparative cases to explore successful intervention, both from formal and informal, across multiple scales from the local to the global.",3 hours.,Social & Beh Sci - Soc Sci course.,,UP260,3.51
3530,2020,Fall,2020-fa,UP,312,Communication for Planners,"Integrates written, verbal, and graphic communication techniques into planning and analysis. Activities simulate professional situations where students develop skills and pieces of broader arguments and synthesize them into final products. Prerequisite: Completion of campus Composition I general education requirement.",4 hours.,Advanced Composition course.,,UP312,3.28
3531,2020,Fall,2020-fa,UP,345,Economic Development Planning,"Public-private-partnerships in urban economic development, including study of potentials, problems, and projects; financing urban economic development through federal grant programs, tax increment financing, and other means.",3 hours.,,,UP345,3.48
3532,2020,Fall,2020-fa,UP,390,Planning Internship,"Professionally supervised field experience in public and private planning or development agencies. Designed to introduce students to professional employment and actual planning practice. Students work in an agency of their own choice, subject to departmental approval, either during the summer session or part-time during a regular term. At least two weeks of full-time employment or its equivalent is required for each term hour of credit to a maximum of 4 hours. Summary reports are submitted by both employer and student. Approved for S/U grading only. May be repeated. Counts toward the Capstone Experience Requirement. Prerequisite: Upper division undergraduate standing in urban planning.",0 TO 4 hours.,,,UP390,
3533,2020,Fall,2020-fa,UP,397,Undergraduate Project,Special projects and applied research related to real world urban problems and professional practice. One credit hour requires approximately 80 hours of work. May be repeated up to 3 hours. Counts toward the Capstone Experience Requirement. Prerequisite: Upper division standing in Urban Planning and consent of Capstone advisor.,1 TO 3 hours.,,,UP397,
3534,2020,Fall,2020-fa,UP,401,Undergraduate Capstone Seminar,"Seminar for peer discussion about the capstone experience and required capstone experience presentation. Students will attend lectures and workshops about career opportunities, resume writing, interviewing, and networking. Meets on a monthly basis. 1 undergraduate hour. No graduate credit. Approved for S/U grading only. May be repeated in separate terms up to 2 hours. Prerequisite: Senior standing.",1 hours.,,,UP401,
3535,2020,Fall,2020-fa,UP,406,Urban Ecology,"Examines cities as natural systems, combining ecological analyses with historical, anthropological, and sociological studies of urban nature. Addresses ecological sustainability, growth management, biodiversity, restoration, and environmental justice. Required field trip. Same as ENVS 406. 4 undergraduate hours. 4 graduate hours.",4 hours.,,,UP406,3.33
3536,2020,Fall,2020-fa,UP,407,State and Local Public Finance,"Provides students with an understanding of the fundamental concepts of fiscal planning at the state and local levels of government. Addresses both the theory and methods of state and local finance, focused on state and local fiscal policy. Addresses emerging policy issues involving land use and taxation, spending and budgeting, intergovernmental cooperation, debt financing, financing for economic development, and privatization. 4 undergraduate hours. 4 graduate hours.",4 hours.,,,UP407,3.8
3537,2020,Fall,2020-fa,UP,418,GIS for Planners,"Detailed introduction to the design and use of computerized geographic information systems, focusing on their significance for planning. Emphasizes GIS within an institutional setting, covering not only fundamental technical concepts, but also organizational, management, and legal issues. Students will be introduced to GIS applications and products through readings, videos, demonstrations, and exercises. Computer laboratory work is included. 4 undergraduate hours. 4 graduate hours. Prerequisite: Upper division undergaraduate or graduate standing.",4 hours.,,"Students must register for one lab and one lecture section, except in summer terms when labs are not offered.",UP418,3.59
3538,2020,Fall,2020-fa,UP,423,Community Development in the Global South,"Introduces students to the main theoretical frameworks and conceptual building blocks of urban and community development in the Global South. It helps students to develop critical grassroots focused understanding of the approaches to development planning, the notion of community participation and empowerment, and the role of various actors including the non-government organizations and the community-based groups. 4 undergraduate hours. 4 graduate hours.",4 hours.,,,UP423,3.68
3539,2020,Fall,2020-fa,UP,430,Urban Transportation Planning,Role of transportation in urban development and planning; characteristics of urban-person transportation systems and methods of analysis and forecasting of urban-person transportation demand; transportation systems management and capital improvement programming; and emphasis on the needs and activities of metropolitan planning organizations. Same as CEE 417. 4 undergraduate hours. 4 graduate hours.,4 hours.,,,UP430,3.6
3540,2020,Fall,2020-fa,UP,434,Pedestrian and Bicycle Planning,"This course introduces the fundamentals of planning for pedestrian and bicycle transportation. Students will learn about the benefits and challenges of planning for walking and cycling; the roles of plans, policies, and infrastructure in supporting active travel; key elements of infrastructure design; methods to assess safety and access; and processes to create, implement, and evaluate plans and programs. Activities will include interactive discussions, hands-on exercises such as safety audits and site analyses, and a client-based project addressing real-world community needs. 3 undergraduate hours. 3 graduate hours. Credit will not be given for UP 434 if credit was given for UP 494-LB in Fall 2018.",3 hours.,,,UP434,
3541,2020,Fall,2020-fa,UP,447,Land Use Planning Workshop,"Small group field work applying principles and techniques to specific land use problems in selected jurisdictions. 4 undergraduate hours. 4 graduate hours. Prerequisite: UP 211, senior or graduate standing, or consent of instructor.",4 hours.,,,UP447,3.78
